dummy,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,price,month,day,year
1,3,1.75,7735,1.0,0,0,4,7,1300,0,1980,0,98022,47.1983,-122.0,1300,2.245,11,7,2014
1,3,1.75,9788,1.0,0,0,3,7,1560,0,1964,0,98178,47.4876,-122.226,1840,2.91,5,20,2014
1,1,0.75,6600,1.0,0,0,3,6,930,0,1924,0,98125,47.7127,-122.296,1590,3.51,5,4,2015
1,3,2.5,9406,1.0,0,0,3,7,1270,260,1993,0,98059,47.4852,-122.162,1700,3.32,6,17,2014
1,3,1.5,5120,1.0,0,0,3,6,910,0,1973,0,98106,47.5238,-122.356,1410,2.329,12,2,2014
1,2,1.75,4980,1.0,0,0,3,8,1510,0,2006,0,98053,47.7191,-122.023,1350,4.19,6,30,2014
1,4,2.5,3500,1.5,0,0,5,7,1610,1000,1927,0,98115,47.6848,-122.326,1820,8.245,4,23,2015
1,4,2.5,9240,1.0,0,0,3,7,1900,0,1962,0,98007,47.6167,-122.137,2040,4.5,4,5,2015
1,5,5.0,31675,1.0,0,2,3,11,4490,1284,1984,0,98003,47.3466,-122.323,3260,7.4,5,14,2014
1,4,2.5,4117,2.0,0,0,3,8,2632,0,2013,0,98001,47.3428,-122.278,2040,3.4995,10,13,2014
1,4,1.75,5160,1.5,0,0,3,7,1970,0,1942,0,98126,47.534,-122.373,1230,4.32,4,23,2015
1,3,2.0,9132,1.0,0,0,3,7,1450,0,1987,0,98034,47.7288,-122.226,1580,3.915,11,19,2014
1,5,3.25,5425,2.0,0,0,3,7,3570,0,2005,0,98075,47.5933,-122.007,2690,6.27,7,28,2014
1,3,1.0,12070,1.0,0,0,4,7,1000,0,1968,0,98042,47.3621,-122.11,1010,2.04,8,25,2014
1,2,2.5,944,2.0,0,0,3,9,870,480,2004,0,98116,47.5591,-122.385,1440,4.39,10,6,2014
1,4,2.5,7928,2.0,0,0,3,9,2990,0,2011,0,98010,47.3139,-122.024,2810,4.4,9,11,2014
1,2,1.0,8760,1.0,0,0,3,7,990,0,1977,0,98003,47.3302,-122.305,1560,1.79,10,2,2014
1,3,1.75,6360,1.0,0,0,4,7,1040,840,1945,0,98115,47.6878,-122.286,1770,6.0,5,5,2014
1,4,2.75,6979,2.0,0,0,3,8,2390,0,1993,0,98029,47.5703,-121.996,2090,6.25,3,25,2015
1,3,1.0,17334,1.0,0,0,3,7,1100,0,1978,0,98001,47.3003,-122.27,1530,1.39,5,14,2014
1,3,1.5,9196,1.0,0,0,3,8,1240,0,1968,0,98072,47.7562,-122.094,1690,3.57823,1,13,2015
1,4,2.5,9692,2.0,0,0,3,9,3400,0,2007,0,98052,47.708,-122.109,3070,8.3,5,5,2014
1,3,2.5,7500,1.0,0,3,3,8,1620,750,1979,0,98198,47.4091,-122.331,1960,3.48,4,30,2015
1,3,2.0,7740,1.0,0,0,3,7,1460,0,1968,0,98003,47.3467,-122.306,1540,2.25,10,21,2014
1,3,2.0,1656,2.0,0,0,3,8,1310,160,2003,0,98126,47.5653,-122.369,1470,3.8,10,19,2014
1,3,1.75,5760,1.0,0,0,5,6,780,780,1927,0,98106,47.5272,-122.359,1320,3.539,10,7,2014
1,2,1.5,4000,1.0,0,0,3,7,1000,660,1950,0,98115,47.6832,-122.304,1570,4.1,9,24,2014
1,3,2.5,60840,2.0,0,0,3,7,3240,0,1997,0,98045,47.5192,-121.764,2570,6.54,5,1,2015
1,3,2.5,3903,2.0,0,0,3,8,1970,420,2006,0,98072,47.7515,-122.174,2390,4.2,12,12,2014
1,4,2.75,7634,2.0,0,0,3,10,3170,0,1992,0,98075,47.5774,-122.054,2940,7.5,10,9,2014
1,3,1.75,7200,1.0,0,0,4,7,1320,0,1977,0,98028,47.7341,-122.237,1750,3.335,10,27,2014
1,2,1.0,6014,1.0,0,0,4,6,600,600,1949,0,98118,47.5357,-122.28,1270,3.95,12,19,2014
1,4,2.75,5000,1.5,0,0,3,8,2170,650,1927,0,98199,47.6376,-122.394,1740,8.1,1,22,2015
1,3,2.25,35306,2.0,0,0,3,9,3230,0,1987,0,98092,47.3065,-122.113,2760,3.7,12,15,2014
1,2,2.5,7392,1.0,0,0,3,9,2680,0,2004,0,98053,47.717,-122.026,2315,7.75,5,4,2014
1,2,1.0,4840,1.0,0,0,4,7,770,0,1927,0,98126,47.551,-122.376,930,2.75,6,25,2014
1,3,1.0,8053,1.0,0,0,4,7,1410,0,1951,0,98177,47.704,-122.367,1170,4.05,6,24,2014
1,3,1.5,1110,2.0,0,0,3,7,1040,300,1999,0,98117,47.698,-122.366,1220,3.6,9,22,2014
1,3,1.0,8114,1.0,0,0,4,7,1230,0,1951,0,98004,47.5822,-122.196,2220,6.07,5,23,2014
1,3,1.0,7500,1.0,0,0,3,6,960,0,1953,0,98178,47.4966,-122.255,1250,2.0,10,20,2014
1,3,2.25,8876,1.0,0,0,3,7,1380,890,1977,0,98058,47.4653,-122.176,2150,3.32,5,29,2014
1,3,2.25,7434,1.0,0,0,3,7,1630,950,1963,0,98133,47.7446,-122.332,1920,3.4,11,19,2014
1,2,3.25,3444,3.0,1,3,3,9,2700,0,1990,0,98075,47.5684,-122.06,2710,13.7,7,14,2014
1,3,1.75,2800,1.0,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,5.6325,1,23,2015
1,4,2.5,30500,1.0,0,0,4,8,1680,970,1960,0,98029,47.5535,-122.028,2650,7.15,6,23,2014
1,2,1.0,6413,1.0,0,0,3,7,880,0,1950,0,98116,47.573,-122.395,1360,4.25,6,23,2014
1,3,2.0,9855,1.0,0,0,3,7,1310,0,1962,0,98034,47.7296,-122.241,1310,3.0,9,2,2014
1,5,4.5,9784,2.0,0,0,3,10,4440,0,2012,0,98168,47.4702,-122.275,2720,6.0,9,24,2014
1,3,2.5,5680,2.0,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.026,1600,4.35,7,28,2014
1,4,1.5,6778,1.0,0,0,4,7,1170,830,1962,0,98198,47.3708,-122.311,1940,2.8495,3,23,2015
1,3,3.5,23522,2.0,0,0,3,10,2130,1110,1992,0,98010,47.3388,-122.033,3180,9.025,4,2,2015
1,4,2.75,23000,2.0,0,0,4,10,3410,0,1982,0,98006,47.5559,-122.149,2490,8.7,8,22,2014
1,4,2.5,7308,2.0,0,0,3,7,1830,0,2002,0,98038,47.3565,-122.015,1830,3.58,5,4,2015
1,4,3.5,1341,3.0,0,0,3,8,1650,230,2007,0,98122,47.6053,-122.306,1740,5.45,2,25,2015
1,4,3.25,6027,2.0,0,0,3,10,3270,0,2001,0,98074,47.6346,-122.063,3270,8.35,8,4,2014
1,3,1.0,11802,1.0,0,0,4,7,1150,0,1932,1958,98106,47.5624,-122.361,1880,3.465,6,25,2014
1,3,3.25,1246,3.0,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,4.29,6,10,2014
1,5,2.0,4000,2.0,0,0,3,7,2020,0,1950,0,98144,47.5799,-122.305,1960,3.85,12,4,2014
1,5,2.5,3600,1.0,0,0,3,6,1150,850,1987,0,98144,47.5971,-122.295,1410,4.41,11,21,2014
1,2,1.0,4264,1.0,0,0,5,7,940,0,1949,0,98126,47.5314,-122.378,1630,4.16,3,27,2015
1,3,3.0,2250,2.0,0,0,3,9,1560,0,2009,0,98103,47.6929,-122.333,1610,5.03045,7,22,2014
1,3,1.0,8000,1.5,0,0,4,6,1150,0,1913,1957,98001,47.2749,-122.252,1170,1.68,3,25,2015
1,4,3.75,53574,1.0,0,0,3,10,3820,0,1994,0,98072,47.7337,-122.121,3140,12.2,6,24,2014
1,2,1.0,4120,1.5,0,0,3,5,880,620,1928,0,98055,47.4857,-122.2,1300,2.62,5,29,2014
1,3,3.5,9248,2.0,0,4,3,8,1960,490,1933,1993,98136,47.5476,-122.397,2620,9.39,10,8,2014
1,4,2.75,3840,1.5,0,0,4,7,1610,880,1922,0,98103,47.6551,-122.344,1420,7.495,9,2,2014
1,3,2.0,5289,1.0,0,0,3,7,870,710,1940,0,98103,47.6881,-122.342,1310,5.63,11,26,2014
1,2,2.25,2748,2.0,0,0,4,9,1800,0,1979,0,98008,47.6104,-122.113,1800,4.72,3,10,2015
1,2,1.0,9488,1.0,0,0,5,7,1200,0,1941,0,98168,47.4832,-122.299,1200,2.315,11,12,2014
1,3,1.75,7740,1.0,0,0,4,6,860,260,1948,0,98125,47.7107,-122.291,1240,3.55,10,2,2014
1,3,1.75,9826,1.0,0,0,4,7,1690,0,1988,0,98023,47.314,-122.365,1980,2.81,3,17,2015
1,4,3.0,9058,1.0,0,0,3,9,2140,1000,1989,0,98006,47.5462,-122.154,2760,9.46,8,12,2014
1,2,1.0,2400,1.0,0,0,3,6,760,120,1918,0,98118,47.5643,-122.275,1180,3.76,3,16,2015
1,3,2.5,5372,2.0,0,0,3,8,1800,0,1987,0,98034,47.7188,-122.177,1650,4.16,11,18,2014
1,3,2.5,5298,2.0,0,0,3,8,1670,0,2002,0,98042,47.3925,-122.165,1920,3.04,4,6,2015
1,4,2.0,3060,2.0,0,0,3,7,2060,0,1968,0,98118,47.5631,-122.285,1630,4.0,4,9,2015
1,3,1.5,13500,1.0,0,0,3,7,1060,550,1970,0,98155,47.7674,-122.31,1540,3.9,10,29,2014
1,5,1.5,6660,2.0,0,3,4,8,2340,200,1954,0,98136,47.5144,-122.393,2460,11.2,6,13,2014
1,3,2.5,5490,2.0,0,0,3,9,2870,0,2008,0,98055,47.4471,-122.207,3040,4.85,7,21,2014
1,3,2.5,8470,2.0,0,0,3,10,2890,0,1996,0,98075,47.5785,-122.054,3000,7.75,7,21,2014
1,2,1.5,6900,2.0,0,0,3,7,1590,850,1910,0,98118,47.5568,-122.271,1770,6.627,4,2,2015
1,3,2.5,33151,2.0,0,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,6.04,5,2,2014
1,2,1.0,9200,1.0,0,0,3,7,1020,0,1978,0,98045,47.4461,-121.769,1520,3.03,5,4,2015
1,4,2.0,4500,2.0,0,0,4,7,1980,0,1910,0,98107,47.6728,-122.379,1550,5.0,1,22,2015
1,3,2.75,7282,2.0,0,0,3,9,3080,0,2008,0,98059,47.4826,-122.149,3080,5.85,1,28,2015
1,5,2.25,13054,1.0,0,1,3,8,1470,1100,1950,1992,98166,47.4487,-122.352,2570,5.19,7,2,2014
1,3,2.5,74297,2.0,0,0,3,9,2260,0,1992,0,98022,47.2704,-122.013,3110,4.182,2,24,2015
1,4,1.75,12560,1.0,0,0,4,7,1000,500,1977,0,98002,47.2918,-122.197,1700,2.39,12,22,2014
1,3,1.75,6980,1.0,0,0,5,7,820,600,1980,0,98023,47.2873,-122.367,1470,2.05,12,4,2014
1,2,1.75,43748,2.0,0,0,3,8,1560,0,1967,2000,98065,47.5729,-121.676,1000,2.95,9,13,2014
1,5,2.0,137565,1.5,0,0,3,7,2120,0,1913,0,98070,47.4558,-122.507,2120,4.37,6,3,2014
1,3,3.0,7794,1.0,0,0,3,6,2110,0,1981,0,98198,47.4005,-122.293,1330,2.435,8,14,2014
1,4,1.75,10890,1.0,0,0,4,7,1390,610,1961,0,98003,47.3203,-122.321,1520,3.35,10,9,2014
1,3,3.0,4896,2.0,0,0,3,9,2630,0,2006,0,98052,47.6932,-122.133,2880,7.38,6,27,2014
1,3,2.5,5827,2.0,0,0,3,8,2630,0,2001,0,98053,47.688,-122.038,2330,6.1,7,9,2014
1,4,2.5,4553,2.5,0,0,3,8,3080,0,2008,0,98052,47.7066,-122.112,2750,7.5,7,29,2014
1,3,1.5,5625,1.0,0,0,4,7,1440,500,1941,0,98117,47.6818,-122.388,1460,5.25,3,17,2015
1,5,4.5,21217,2.0,0,0,4,8,2940,600,1926,0,98188,47.4274,-122.28,1290,7.07,1,5,2015
1,3,1.5,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,3.13,5,2,2014
1,4,2.25,15743,1.0,0,0,3,7,1370,600,1962,0,98011,47.7673,-122.202,2390,4.05,8,1,2014
1,3,2.25,4252,2.0,0,0,4,8,1540,240,1989,0,98144,47.6004,-122.292,2220,6.75,7,31,2014
1,3,1.5,11400,2.0,0,0,3,7,1370,0,1980,0,98045,47.4477,-121.77,1390,2.8,10,8,2014
1,5,3.75,13260,2.0,0,0,3,10,3530,0,2013,0,98040,47.5761,-122.205,3340,16.1,11,8,2014
1,2,1.0,8149,1.0,0,0,4,6,770,0,1948,0,98155,47.7439,-122.301,820,3.1,2,24,2015
1,4,2.5,4000,2.0,0,0,5,8,1610,950,1929,0,98117,47.6885,-122.386,1760,8.25,11,2,2014
1,2,1.5,4250,1.0,0,0,3,7,920,870,1915,2014,98112,47.6367,-122.301,1910,7.21,9,24,2014
1,4,2.25,11200,1.0,0,0,4,7,1300,930,1977,0,98011,47.7691,-122.167,2090,4.8,3,21,2015
1,3,2.0,4800,2.0,0,0,5,6,1490,0,1948,0,98117,47.6933,-122.361,1500,4.375,7,7,2014
1,4,2.25,10810,2.0,0,0,4,9,3360,0,1988,0,98092,47.3316,-122.203,2590,4.65,8,12,2014
1,3,1.75,9000,1.0,0,1,4,7,1150,780,1951,0,98166,47.4539,-122.348,1590,3.45,2,11,2015
1,3,2.75,223027,1.0,0,0,3,8,1330,1330,1962,2015,98038,47.4127,-122.071,1560,5.79,2,17,2015
1,2,1.5,934,2.0,0,0,3,8,960,90,2007,0,98122,47.6029,-122.309,1470,3.9,12,4,2014
1,4,2.75,9658,1.5,0,0,3,7,2170,0,1966,0,98030,47.3741,-122.189,1490,2.75436,9,2,2014
1,3,1.0,6561,1.0,0,0,3,6,1200,0,1950,1968,98177,47.7763,-122.36,1340,2.637,3,13,2015
1,3,2.5,2244,2.0,0,0,3,7,1600,0,2005,0,98056,47.4899,-122.164,1600,2.6,2,24,2015
1,3,1.0,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,4.25,2,5,2015
1,3,2.25,11625,2.0,0,0,3,8,2820,0,1986,0,98092,47.2621,-122.218,2290,3.36,7,16,2014
1,4,2.75,6240,2.0,0,0,3,9,2640,0,2001,0,98075,47.5788,-122.059,2640,6.5,9,19,2014
1,4,2.5,35000,1.0,0,0,4,9,2780,0,1985,0,98072,47.7386,-122.091,2740,6.7425,11,21,2014
1,3,2.5,13071,2.0,0,0,3,10,2730,1070,1994,0,98023,47.3076,-122.397,2980,4.5,3,18,2015
1,2,2.25,1137,3.0,0,0,3,7,1200,0,2007,0,98107,47.6715,-122.392,1280,4.45,4,1,2015
1,1,1.0,8050,1.0,0,0,2,6,850,0,1906,0,98118,47.5427,-122.288,1590,4.9,1,22,2015
1,4,3.0,6740,2.0,0,0,3,8,2580,0,1999,0,98058,47.4296,-122.185,2010,3.6,2,2,2015
1,3,2.5,35000,2.0,0,0,3,10,2610,0,1988,0,98072,47.7377,-122.101,3060,6.65,6,27,2014
1,3,2.5,53250,2.0,0,0,3,9,2480,0,1990,0,98042,47.3323,-122.079,2510,3.9,3,11,2015
1,4,2.75,8975,2.0,0,0,3,10,3560,0,2014,0,98004,47.6322,-122.209,3440,17.5,11,1,2014
1,4,2.25,17366,1.0,0,3,3,9,1430,1190,1984,0,98075,47.584,-122.077,2620,7.65,4,16,2015
1,3,2.0,9420,1.0,0,0,5,7,2320,0,1952,0,98056,47.5133,-122.196,2030,4.363,10,28,2014
1,3,2.25,13630,1.0,0,0,3,7,1190,0,1984,0,98045,47.4813,-121.735,1630,4.45,9,25,2014
1,2,1.0,14700,1.0,0,0,5,6,710,0,1926,0,98168,47.4939,-122.318,1320,1.8725,12,3,2014
1,4,2.0,4508,1.0,0,2,4,8,1340,900,1926,0,98178,47.5096,-122.25,1930,4.66,4,29,2015
1,3,2.5,8000,3.0,0,0,4,8,2970,480,1927,1975,98116,47.5605,-122.402,1880,6.85,7,23,2014
1,4,2.5,11648,2.0,0,0,3,10,3680,0,1986,0,98006,47.5604,-122.107,2830,9.09,8,14,2014
1,3,2.25,1471,2.0,0,0,3,7,1300,145,2003,0,98027,47.5342,-122.072,1410,3.89999,5,21,2014
1,4,2.0,23625,2.0,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,6.59,11,19,2014
1,2,1.0,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,4.8,8,26,2014
1,3,1.5,11579,1.0,0,0,4,7,1180,0,1962,0,98058,47.4502,-122.089,1780,2.49,3,27,2015
1,4,3.75,8395,2.0,0,4,4,10,2640,810,1993,0,98122,47.6134,-122.282,3180,16.7,7,20,2014
1,4,2.5,12831,2.0,0,0,3,8,2800,0,2001,0,98019,47.7392,-121.966,2810,5.635,6,9,2014
1,3,2.5,10018,1.0,0,0,4,7,1340,0,1976,0,98052,47.6366,-122.094,2520,4.25,8,15,2014
1,4,2.25,8499,1.0,0,0,4,7,1600,530,1975,0,98030,47.3657,-122.21,1890,3.25,9,25,2014
1,3,2.5,2581,3.0,0,0,3,7,1420,0,2004,0,98133,47.7027,-122.357,1420,4.35,6,11,2014
1,4,3.0,7243,2.0,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.016,2430,4.1,12,12,2014
1,4,2.25,12500,2.0,0,0,2,8,2020,0,1966,0,98056,47.5403,-122.175,1800,3.75,1,6,2015
1,5,2.25,12000,2.0,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,6.48,4,8,2015
1,3,2.25,10289,1.0,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,7.9,7,25,2014
1,4,2.5,7538,2.0,0,0,3,9,3290,0,2004,0,98075,47.598,-121.972,3450,7.5,12,8,2014
1,4,1.75,28750,2.0,0,0,4,8,2160,0,1978,0,98092,47.3212,-122.118,1790,3.24888,11,16,2014
1,4,2.5,4699,2.0,0,0,3,9,3100,0,2010,0,98038,47.3785,-122.023,2450,4.35,3,26,2015
1,4,2.5,59242,2.0,0,0,3,11,3480,0,1988,0,98072,47.7391,-122.102,2930,8.1,5,19,2014
1,3,1.75,9000,1.0,0,0,3,7,1200,600,1961,0,98178,47.4932,-122.278,980,2.57,10,24,2014
1,2,1.0,5040,1.0,0,0,3,7,860,0,1956,0,98117,47.6977,-122.365,1570,3.7,7,3,2014
1,4,2.25,9200,1.0,0,0,5,9,1570,960,1976,0,98006,47.5612,-122.152,3030,9.02,5,23,2014
1,3,1.0,9948,1.0,0,0,3,6,1360,0,1977,0,98010,47.3422,-122.053,1670,2.3495,5,9,2014
1,3,1.0,7194,1.0,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.202,2090,3.1,3,25,2015
1,5,2.75,7200,1.5,0,0,3,7,1220,940,1955,0,98118,47.5576,-122.273,1900,4.02,8,5,2014
1,4,1.75,8300,1.0,0,0,4,8,1720,0,1965,0,98055,47.4654,-122.194,1840,3.3,5,13,2015
1,4,2.5,22653,2.0,0,0,3,7,2040,0,2011,0,98168,47.4991,-122.299,2020,3.5,5,29,2014
1,4,2.5,17349,2.0,0,0,3,8,2890,0,1994,0,98023,47.2822,-122.34,2330,3.0,3,25,2015
1,4,3.0,5064,2.0,0,0,3,7,2490,0,2007,0,98056,47.5139,-122.189,2470,4.494,12,26,2014
1,5,2.5,8750,1.0,0,0,4,7,1740,0,1959,0,98198,47.3904,-122.299,1740,1.9995,6,23,2014
1,4,1.0,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.347,1220,2.9,11,5,2014
1,4,2.25,5120,1.0,0,0,3,8,1300,610,1954,0,98199,47.6534,-122.409,1810,6.5,9,11,2014
1,4,2.5,5000,2.0,0,0,3,8,3490,0,2003,0,98042,47.3772,-122.127,2910,3.2,6,19,2014
1,1,1.0,4000,1.0,0,0,4,6,610,100,1928,0,98103,47.6562,-122.354,1440,3.9,2,23,2015
1,2,2.0,435600,1.5,0,0,2,7,1550,0,1972,0,98065,47.5145,-121.853,1600,3.3,5,8,2014
1,3,2.25,2875,2.0,0,0,3,6,1240,400,1983,0,98118,47.5686,-122.286,1500,3.9,7,14,2014
1,3,1.0,6250,1.0,0,0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,4.0,5,22,2014
1,3,2.0,6360,1.5,0,1,4,8,1790,1080,1946,0,98115,47.6813,-122.275,2310,8.1,8,29,2014
1,4,2.0,12840,1.5,0,0,4,8,2930,0,1965,0,98092,47.2957,-122.187,1960,2.94,8,5,2014
1,5,3.0,10064,1.0,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,3.675,8,6,2014
1,3,2.5,12406,2.0,0,2,3,9,1940,1180,1983,0,98006,47.5507,-122.141,3240,8.5,2,17,2015
1,4,2.25,7700,2.0,0,0,4,8,3220,0,1976,0,98023,47.3188,-122.38,2570,3.59999,9,25,2014
1,4,2.0,7104,1.5,0,0,3,7,1140,420,1945,0,98105,47.6714,-122.28,1850,5.37,8,27,2014
1,3,2.0,9165,1.0,0,0,4,7,1100,0,1969,0,98034,47.7304,-122.231,1510,3.97,12,31,2014
1,3,1.0,11398,1.0,0,0,3,8,1470,0,1950,0,98155,47.746,-122.296,1710,3.85,2,5,2015
1,2,1.0,4120,1.0,0,0,5,5,720,0,1915,0,98002,47.303,-122.217,940,1.5,11,25,2014
1,4,2.0,4000,1.0,0,0,3,6,1060,1030,1907,0,98144,47.5893,-122.299,1590,4.17,9,23,2014
1,2,1.0,19570,1.5,0,0,3,6,1100,300,1929,0,98168,47.4724,-122.271,2250,2.5,3,4,2015
1,3,2.5,1873,2.0,0,0,3,7,1470,510,1996,0,98107,47.6659,-122.369,1500,5.8,5,6,2015
1,4,2.5,33206,2.0,0,0,3,10,2610,0,1988,0,98053,47.6662,-122.057,2870,7.437,6,9,2014
1,4,2.5,5000,2.0,0,0,3,7,2280,0,2006,0,98038,47.3593,-122.037,2910,3.45,6,30,2014
1,2,1.0,5413,1.0,0,0,3,7,940,0,1923,0,98115,47.6956,-122.304,1340,3.405,1,29,2015
1,3,2.5,17424,1.0,0,0,3,7,1630,780,1978,0,98030,47.3741,-122.218,1530,3.3,4,4,2015
1,3,1.0,7030,1.0,0,0,3,7,860,0,1973,0,98034,47.7151,-122.211,1360,3.5,8,1,2014
1,2,1.5,3400,1.0,0,0,3,7,990,200,1919,0,98115,47.6726,-122.32,1410,4.41,6,30,2014
1,4,2.5,7140,2.0,0,0,3,8,2410,0,1993,0,98074,47.6329,-122.021,2350,6.08,9,23,2014
1,3,1.5,5750,1.0,0,0,3,7,1250,480,1947,0,98116,47.5645,-122.397,1370,5.5,9,9,2014
1,1,1.0,32010,1.0,0,0,4,6,1090,0,1958,0,98014,47.6928,-121.87,1870,5.988,12,17,2014
1,4,2.0,30480,1.0,0,2,4,7,1060,900,1972,0,98022,47.1924,-121.988,1460,2.75,10,16,2014
1,2,1.0,9967,1.0,0,0,3,6,940,380,1919,0,98108,47.5693,-122.296,1970,2.55,6,30,2014
1,3,2.0,3600,1.5,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,7.16,1,26,2015
1,4,2.0,4815,1.5,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640,7.675,4,8,2015
1,2,2.0,5203,1.0,0,0,3,8,1580,0,2004,0,98053,47.7174,-122.032,1560,4.95,3,10,2015
1,3,1.0,171190,1.0,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,2.75,9,29,2014
1,3,1.0,10575,1.0,0,0,4,7,910,0,1968,0,98003,47.2741,-122.301,1470,1.9,7,8,2014
1,4,2.5,12090,1.0,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,5.65,1,12,2015
1,3,2.25,6000,2.0,0,0,5,9,1650,730,1931,0,98199,47.6472,-122.393,2000,8.86,3,18,2015
1,5,2.5,12350,2.0,0,0,3,8,2750,0,1987,0,98031,47.419,-122.206,1650,3.57,12,10,2014
1,5,2.5,28008,2.0,0,0,3,10,4310,0,1988,0,98053,47.6662,-122.056,3170,11.3,4,27,2015
1,3,2.5,185130,2.0,0,0,3,9,2630,0,1991,0,98014,47.7035,-121.894,2630,4.75,7,22,2014
1,3,1.75,44866,1.0,0,0,3,8,1390,900,1981,0,98077,47.7398,-122.041,2410,4.5,10,3,2014
1,4,2.5,3150,1.5,0,0,4,8,1690,660,1910,0,98103,47.6605,-122.335,1750,8.703,5,12,2014
1,3,1.5,4290,1.0,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,6.5,12,22,2014
1,3,2.5,4797,2.0,0,0,4,7,1750,0,1991,0,98033,47.6954,-122.199,1750,5.75,8,26,2014
1,2,1.5,1263,2.0,0,0,3,7,1078,0,1990,0,98028,47.7532,-122.244,1078,2.4,11,19,2014
1,4,2.0,21183,1.0,0,0,4,7,1060,770,1966,0,98059,47.4826,-122.128,1950,3.83,11,17,2014
1,3,2.75,7204,1.0,0,0,5,7,1250,750,1960,0,98006,47.565,-122.116,2480,5.38,12,4,2014
1,2,2.0,4866,1.0,0,0,3,8,1370,0,2005,0,98053,47.704,-122.012,1365,4.315,8,1,2014
1,4,1.0,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,2.76693,10,29,2014
1,2,1.0,8398,1.0,0,0,3,7,1260,800,1962,0,98168,47.509,-122.324,1690,2.7,6,25,2014
1,2,1.5,1829,2.0,0,0,3,7,960,0,2005,0,98122,47.6032,-122.308,1470,3.8618,5,11,2015
1,3,1.5,6000,1.5,0,0,5,7,1730,770,1941,1984,98106,47.5297,-122.354,1340,4.17,8,4,2014
1,4,2.5,38032,2.0,0,0,4,10,3320,0,1991,0,98077,47.7478,-122.036,3270,8.05,9,11,2014
1,3,2.5,3121,2.0,0,0,3,7,1590,0,1994,0,98118,47.5515,-122.284,1090,2.99,7,28,2014
1,5,3.5,11454,2.0,0,0,3,9,1830,890,1988,0,98052,47.6466,-122.119,2920,7.4,7,22,2014
1,2,1.0,7200,1.0,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,3.36,4,14,2015
1,3,1.5,4128,1.5,0,0,3,8,1250,350,1906,0,98122,47.6122,-122.297,1540,6.25,10,1,2014
1,3,2.5,34527,1.0,0,4,4,9,1800,1120,1954,1983,98116,47.5799,-122.4,2480,10.2,5,12,2014
1,3,1.75,44000,1.0,0,0,3,7,1240,270,1989,0,98045,47.4851,-121.716,2290,4.25,5,30,2014
1,4,1.0,6300,1.5,0,4,4,7,2150,140,1921,0,98144,47.5917,-122.29,2390,8.25,9,24,2014
1,4,1.75,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,2.699,6,19,2014
1,3,2.0,12944,1.0,0,0,3,9,1860,0,2002,0,98058,47.4298,-122.102,2500,4.0,8,4,2014
1,4,3.5,6654,2.0,0,0,3,10,2850,1110,2006,0,98199,47.6461,-122.389,2840,12.0,7,8,2014
1,4,2.25,8820,1.0,0,0,4,9,1620,960,1967,0,98023,47.3122,-122.376,2140,3.05,4,20,2015
1,6,3.0,4400,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.283,1520,6.65,6,11,2014
1,3,2.5,3255,2.0,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,5.5,6,23,2014
1,2,1.5,846,2.0,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,2.5,6,11,2014
1,4,2.5,9679,2.0,0,0,3,8,2370,0,1984,0,98027,47.5631,-122.085,2290,6.75,3,31,2015
1,1,0.75,87120,1.0,0,0,3,6,940,0,1944,0,98019,47.7182,-121.956,1930,2.5,5,5,2015
1,3,2.25,8165,2.0,0,0,3,7,1770,0,1977,0,98034,47.7166,-122.236,1650,4.2,5,7,2014
1,4,2.5,5006,2.0,0,0,3,8,2420,0,2013,0,98059,47.4795,-122.126,2750,5.05,11,25,2014
